Data File,Sample Notes,RT (min),Peak Name,Result Type,Area,Amt,Calib Amt,Dev%-Amt,Sample Type,plate
201026_MIA_079001.xms,Solvent Blank,2.207,Loganic acid,Missing,0,---,---,---,Blank,P1
201026_MIA_079002.xms,Solvent Blank,2.207,Loganic acid,Missing,0,---,---,---,Blank,P1
201026_MIA_080.xms,ISY_CYC_P1_E1,2.19,Loganic acid,Failed,1895,8.522,---,---,Analysis,P1
201026_MIA_081.xms,ISY_CYC_P1_E2,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P1
201026_MIA_082.xms,ISY_CYC_P1_E3,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P1
201026_MIA_083.xms,ISY_CYC_P1_E4,2.202,Loganic acid,Identified,1195,N/A,---,---,Analysis,P1
201026_MIA_084.xms,ISY_CYC_P1_E5,2.188,Loganic acid,Failed,623,N/A,---,---,Analysis,P1
201026_MIA_085.xms,ISY_CYC_P1_E6,2.201,Loganic acid,Failed,1413,N/A,---,---,Analysis,P1
201026_MIA_086.xms,ISY_CYC_P1_E7,2.205,Loganic acid,Failed,704,N/A,---,---,Analysis,P1
201026_MIA_087.xms,ISY_CYC_P1_E8,2.196,Loganic acid,Failed,1294,N/A,---,---,Analysis,P1
201026_MIA_088.xms,ISY_CYC_P1_E9,2.204,Loganic acid,Failed,1339,N/A,---,---,Analysis,P1
201026_MIA_089.xms,ISY_CYC_P1_E10,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P1
201026_MIA_090.xms,ISY_CYC_P1_E11,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P1
201026_MIA_091.xms,ISY_CYC_P1_E12,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P1
201026_MIA_092.xms,QC_mix_04,2.207,Loganic acid,Failed,57157,2617.401,1000,161.74,Verification,P1
201026_MIA_093.xms,ISY_CYC_P1_F1,2.204,Loganic acid,Failed,1255,N/A,---,---,Analysis,P1
201026_MIA_094.xms,ISY_CYC_P1_F2,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P1
201026_MIA_095.xms,ISY_CYC_P1_F3,2.231,Loganic acid,Failed,1240,N/A,---,---,Analysis,P1
201026_MIA_096.xms,ISY_CYC_P1_F4,2.198,Loganic acid,Failed,1291,N/A,---,---,Analysis,P1
201026_MIA_097.xms,ISY_CYC_P1_F5,2.236,Loganic acid,Failed,2508,54.559,---,---,Analysis,P1
201026_MIA_098.xms,ISY_CYC_P1_F6,2.217,Loganic acid,Failed,1347,N/A,---,---,Analysis,P1
201026_MIA_099.xms,ISY_CYC_P1_F7,2.207,Loganic acid,Failed,3288,119.694,---,---,Analysis,P1
201026_MIA_100.xms,ISY_CYC_P1_F8,2.224,Loganic acid,Failed,1811,8.854,---,---,Analysis,P1
201026_MIA_101.xms,ISY_CYC_P1_F9,2.223,Loganic acid,Failed,2072,29.503,---,---,Analysis,P1
201026_MIA_102.xms,ISY_CYC_P1_F10,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P1
201026_MIA_103.xms,ISY_CYC_P1_F11,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P1
201026_MIA_104.xms,ISY_CYC_P1_F12,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P1
201026_MIA_105.xms,QC_mix_05,2.215,Loganic acid,Failed,59458,2728.272,1000,172.827,Verification,P1
201026_MIA_106.xms,ISY_CYC_P1_G1,2.219,Loganic acid,Failed,2940,65.104,---,---,Analysis,P1
201026_MIA_107.xms,ISY_CYC_P1_G2,2.207,Loganic acid,Failed,1863,1.279,---,---,Analysis,P1
201026_MIA_108.xms,ISY_CYC_P1_G3,2.243,Loganic acid,Identified,938,N/A,---,---,Analysis,P1
201026_MIA_109.xms,ISY_CYC_P1_G4,2.219,Loganic acid,Failed,518,N/A,---,---,Analysis,P1
201026_MIA_110.xms,ISY_CYC_P1_G5,2.211,Loganic acid,Failed,3131,88.619,---,---,Analysis,P1
201026_MIA_111.xms,ISY_CYC_P1_G6,2.19,Loganic acid,Failed,2683,59.269,---,---,Analysis,P1
201026_MIA_112.xms,ISY_CYC_P1_G7,2.203,Loganic acid,Failed,1190,N/A,---,---,Analysis,P1
201026_MIA_113.xms,ISY_CYC_P1_G8,2.195,Loganic acid,Failed,1610,N/A,---,---,Analysis,P1
201026_MIA_114.xms,ISY_CYC_P1_G9,2.204,Loganic acid,Failed,1815,13.363,---,---,Analysis,P1
201026_MIA_115.xms,ISY_CYC_P1_G10,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P1
201026_MIA_116.xms,ISY_CYC_P1_G11,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P1
201026_MIA_117.xms,ISY_CYC_P1_G12,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P1
201026_MIA_118.xms,QC_mix_06,2.221,Loganic acid,Failed,66052,2908.179,1000,190.818,Verification,P1
201026_MIA_119.xms,ISY_CYC_P1_H1,2.22,Loganic acid,Failed,2920,72.402,---,---,Analysis,P1
201026_MIA_120.xms,ISY_CYC_P1_H2,2.254,Loganic acid,Failed,3584,169.681,---,---,Analysis,P1
201026_MIA_121.xms,ISY_CYC_P1_H3,2.238,Loganic acid,Failed,2700,85.897,---,---,Analysis,P1
201026_MIA_122.xms,ISY_CYC_P1_H4,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P1
201026_MIA_123.xms,ISY_CYC_P1_H5,2.22,Loganic acid,Failed,4115,219.594,---,---,Analysis,P1
201026_MIA_124.xms,ISY_CYC_P1_H6,2.235,Loganic acid,Failed,2502,5.843,---,---,Analysis,P1
201026_MIA_125.xms,ISY_CYC_P1_H7,2.219,Loganic acid,Failed,2894,61.275,---,---,Analysis,P1
201026_MIA_126.xms,ISY_CYC_P1_H8,2.225,Loganic acid,Failed,2475,18.896,---,---,Analysis,P1
201026_MIA_127.xms,ISY_CYC_P1_H9,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P1
201026_MIA_128.xms,ISY_CYC_P1_H10,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P1
201026_MIA_129.xms,ISY_CYC_P1_H11,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P1
201026_MIA_130.xms,ISY_CYC_P1_H12,2.207,Loganic acid,Missing,0,---,---,---,Analysis,P1
201026_MIA_131.xms,Solvent Blank,2.236,Loganic acid,Failed,637,2.884,---,---,Blank,P1
201026_MIA_131001.xms,Solvent Blank,2.207,Loganic acid,Missing,0,---,---,---,Blank,P1
201026_MIA_132.xms,Blank,2.207,Loganic acid,Missing,0,---,---,---,Blank,P1
201026_MIA_133.xms,0.05 mg/L stric_v13#1,2.207,Loganic acid,Failed,1053,51.312,50,2.624,Calibration,P1
201026_MIA_134.xms,0.1 mg/L stric_v13#2,2.232,Loganic acid,Failed,2034,107.24,100,7.24,Calibration,P1
201026_MIA_135.xms,0.25 mg/L stric_v13#3,2.213,Loganic acid,Failed,4772,265.379,250,6.152,Calibration,P1
201026_MIA_136.xms,0.5 mg/L stric_v13#4,2.202,Loganic acid,Failed,8430,548.388,500,9.678,Calibration,P1
201026_MIA_137.xms,1 mg/L stric_v13#5,2.229,Loganic acid,Failed,18141,1024.673,1000,2.467,Calibration,P1
201026_MIA_138.xms,2.5 mg/L stric_v13#6,2.198,Loganic acid,Failed,51695,2403.804,2500,-3.848,Calibration,P1
201026_MIA_139.xms,5 mg/L stric_v13#7,2.237,Loganic acid,Failed,92703,5565.593,5000,11.312,Calibration,P1
201026_MIA_140.xms,10 mg/L stric_v13#8,2.253,Loganic acid,Identified,178516,8434.161,10000,-15.658,Calibration,P1
201026_MIA_141.xms,25 mg/L stric_v13#9,2.233,Loganic acid,Failed,462939,20695.807,25000,-17.217,Calibration,P1
201026_MIA_142.xms,50 mg/L stric_v13#10,2.211,Loganic acid,Failed,991,27.297,50000,-99.945,Calibration,P1
201026_MIA_143.xms,Solvent Blank,2.226,Loganic acid,Failed,2432,399.145,---,---,Blank,P1
201026_MIA_143001.xms,Solvent Blank,2.211,Loganic acid,Failed,3097,250.78,---,---,Blank,P1
201026_MIA_143002.xms,Solvent Blank,2.233,Loganic acid,Failed,1241,225.304,---,---,Blank,P1
201026_MIA_001.xms,Solvent Blank,2.536,Loganin,Missing,0,---,---,---,Blank,P1
201026_MIA_001001.xms,Solvent Blank,2.536,Loganin,Missing,0,---,---,---,Blank,P1
201026_MIA_002.xms,QC_mix_00,2.582,Loganin,Failed,53370,7128.803,---,---,Analysis,P1
201026_MIA_003.xms,Solvent Blank,2.536,Loganin,Missing,0,---,---,---,Blank,P1
201026_MIA_003001.xms,Solvent Blank,2.536,Loganin,Missing,0,---,---,---,Blank,P1
201026_MIA_004.xms,Blank,2.536,Loganin,Missing,0,---,---,---,Blank,P1
201026_MIA_005.xms,0.05 mg/L stric_v13#1,2.536,Loganin,Missing,0,---,50,N/A,Calibration,P1
201026_MIA_006.xms,0.1 mg/L stric_v13#2,2.569,Loganin,Failed,1448,95.407,100,-4.593,Calibration,P1
201026_MIA_007.xms,0.25 mg/L stric_v13#3,2.559,Loganin,Failed,2039,275.229,250,10.092,Calibration,P1
201026_MIA_008.xms,0.5 mg/L stric_v13#4,2.549,Loganin,Failed,3893,538.685,500,7.737,Calibration,P1
201026_MIA_009.xms,1 mg/L stric_v13#5,2.553,Loganin,Failed,6823,1012.066,1000,1.207,Calibration,P1
201026_MIA_010.xms,2.5 mg/L stric_v13#6,2.541,Loganin,Failed,17131,2702.162,2500,8.086,Calibration,P1
201026_MIA_011.xms,5 mg/L stric_v13#7,2.533,Loganin,Failed,31400,4721.937,5000,-5.561,Calibration,P1
201026_MIA_012.xms,10 mg/L stric_v13#8,2.55,Loganin,Failed,64069,9514.401,10000,-4.856,Calibration,P1
201026_MIA_013.xms,25 mg/L stric_v13#9,2.541,Loganin,Failed,158192,18569.707,25000,-25.721,Calibration,P1
201026_MIA_014.xms,50 mg/L stric_v13#10,2.542,Loganin,Failed,327245,35841.68,50000,-28.317,Calibration,P1
201026_MIA_015.xms,Solvent Blank,2.536,Loganin,Missing,0,---,---,---,Blank,P1
201026_MIA_015001.xms,Solvent Blank,2.536,Loganin,Missing,0,---,---,---,Blank,P1
201026_MIA_015002.xms,Solvent Blank,2.536,Loganin,Missing,0,---,---,---,Blank,P1
201026_MIA_016.xms,ISY_CYC_P1_A1,2.536,Loganin,Missing,0,---,---,---,Analysis,P1
201026_MIA_017.xms,ISY_CYC_P1_A2,2.536,Loganin,Missing,0,---,---,---,Analysis,P1
201026_MIA_018.xms,ISY_CYC_P1_A3,2.561,Loganin,Failed,4318,357.686,---,---,Analysis,P1
201026_MIA_019.xms,ISY_CYC_P1_A4,2.555,Loganin,Failed,12244,1717.251,---,---,Analysis,P1
201026_MIA_020.xms,ISY_CYC_P1_A5,2.552,Loganin,Failed,16224,2815.404,---,---,Analysis,P1
201026_MIA_021.xms,ISY_CYC_P1_A6,2.561,Loganin,Failed,2062,N/A,---,---,Analysis,P1
201026_MIA_022.xms,ISY_CYC_P1_A7,2.552,Loganin,Failed,1791,N/A,---,---,Analysis,P1
201026_MIA_023.xms,ISY_CYC_P1_A8,2.552,Loganin,Failed,1254,N/A,---,---,Analysis,P1
201026_MIA_024.xms,ISY_CYC_P1_A9,2.55,Loganin,Failed,1110,N/A,---,---,Analysis,P1
201026_MIA_025.xms,ISY_CYC_P1_A10,2.536,Loganin,Missing,0,---,---,---,Analysis,P1
201026_MIA_026.xms,ISY_CYC_P1_A11,2.549,Loganin,Failed,965,N/A,---,---,Analysis,P1
201026_MIA_027.xms,ISY_CYC_P1_A12,2.552,Loganin,Failed,1471,N/A,---,---,Analysis,P1
201026_MIA_028.xms,QC_mix_01,2.547,Loganin,Failed,32153,3012.782,1000,201.278,Verification,P1
201026_MIA_029.xms,ISY_CYC_P1_B1,2.536,Loganin,Missing,0,---,---,---,Analysis,P1
201026_MIA_030.xms,ISY_CYC_P1_B2,2.566,Loganin,Failed,2596,13.565,---,---,Analysis,P1
201026_MIA_031.xms,ISY_CYC_P1_B3,2.561,Loganin,Failed,14761,1965.658,---,---,Analysis,P1
201026_MIA_032.xms,ISY_CYC_P1_B4,2.552,Loganin,Failed,15619,2210.895,---,---,Analysis,P1
201026_MIA_033.xms,ISY_CYC_P1_B5,2.553,Loganin,Failed,18899,2433.969,---,---,Analysis,P1
201026_MIA_034.xms,ISY_CYC_P1_B6,2.542,Loganin,Failed,19669,2592.511,---,---,Analysis,P1
201026_MIA_035.xms,ISY_CYC_P1_B7,2.536,Loganin,Failed,1502,N/A,---,---,Analysis,P1
201026_MIA_036.xms,ISY_CYC_P1_B8,2.534,Loganin,Failed,854,N/A,---,---,Analysis,P1
201026_MIA_037.xms,ISY_CYC_P1_B9,2.549,Loganin,Failed,1154,N/A,---,---,Analysis,P1
201026_MIA_038.xms,ISY_CYC_P1_B10,2.536,Loganin,Missing,0,---,---,---,Analysis,P1
201026_MIA_039.xms,ISY_CYC_P1_B11,2.536,Loganin,Missing,0,---,---,---,Analysis,P1
201026_MIA_040.xms,ISY_CYC_P1_B12,2.541,Loganin,Failed,778,N/A,---,---,Analysis,P1
201026_MIA_041.xms,QC_mix_02,2.537,Loganin,Failed,36936,3504.096,1000,250.41,Verification,P1
201026_MIA_042.xms,ISY_CYC_P1_C1,2.536,Loganin,Missing,0,---,---,---,Analysis,P1
201026_MIA_043.xms,ISY_CYC_P1_C2,2.536,Loganin,Missing,0,---,---,---,Analysis,P1
201026_MIA_044.xms,ISY_CYC_P1_C3,2.524,Loganin,Failed,17425,2242.288,---,---,Analysis,P1
201026_MIA_045.xms,ISY_CYC_P1_C4,2.523,Loganin,Failed,19314,2568.851,---,---,Analysis,P1
201026_MIA_046.xms,ISY_CYC_P1_C5,2.53,Loganin,Failed,17273,2050.121,---,---,Analysis,P1
201026_MIA_047.xms,ISY_CYC_P1_C6,2.516,Loganin,Failed,26162,3854.98,---,---,Analysis,P1
201026_MIA_048.xms,ISY_CYC_P1_C7,2.533,Loganin,Failed,56989,8510.112,---,---,Analysis,P1
201026_MIA_049.xms,ISY_CYC_P1_C8,2.529,Loganin,Failed,41632,5851.351,---,---,Analysis,P1
201026_MIA_050.xms,ISY_CYC_P1_C9,2.522,Loganin,Failed,26273,5184.402,---,---,Analysis,P1
201026_MIA_051.xms,ISY_CYC_P1_C10,2.524,Loganin,Failed,26449,4729.246,---,---,Analysis,P1
201026_MIA_052.xms,ISY_CYC_P1_C11,2.542,Loganin,Failed,5690,744.956,---,---,Analysis,P1
201026_MIA_053.xms,ISY_CYC_P1_C12,2.535,Loganin,Failed,9276,1475.725,---,---,Analysis,P1
201026_MIA_054.xms,QC_mix_03,2.539,Loganin,Failed,36247,3236,1000,223.6,Verification,P1
201026_MIA_055.xms,ISY_CYC_P1_D1,2.536,Loganin,Missing,0,---,---,---,Analysis,P1
201026_MIA_056.xms,ISY_CYC_P1_D2,2.565,Loganin,Failed,30962,4719.998,---,---,Analysis,P1
201026_MIA_057.xms,ISY_CYC_P1_D3,2.546,Loganin,Failed,12739,1592.016,---,---,Analysis,P1
201026_MIA_058.xms,ISY_CYC_P1_D4,2.556,Loganin,Failed,15506,1507.745,---,---,Analysis,P1
201026_MIA_059.xms,ISY_CYC_P1_D5,2.537,Loganin,Failed,10326,1148.276,---,---,Analysis,P1
201026_MIA_060.xms,ISY_CYC_P1_D6,2.541,Loganin,Failed,37495,4549.071,---,---,Analysis,P1
201026_MIA_061.xms,ISY_CYC_P1_D7,2.531,Loganin,Failed,34797,4503.335,---,---,Analysis,P1
201026_MIA_062.xms,ISY_CYC_P1_D8,2.536,Loganin,Missing,0,---,---,---,Analysis,P1
201026_MIA_063.xms,ISY_CYC_P1_D9,2.546,Loganin,Failed,2034,N/A,---,---,Analysis,P1
201026_MIA_064.xms,ISY_CYC_P1_D10,2.536,Loganin,Missing,0,---,---,---,Analysis,P1
201026_MIA_065.xms,ISY_CYC_P1_D11,2.557,Loganin,Failed,11983,1428.239,---,---,Analysis,P1
201026_MIA_066.xms,ISY_CYC_P1_D12,2.558,Loganin,Failed,9392,1019.302,---,---,Analysis,P1
201026_MIA_067.xms,Solvent Blank,2.536,Loganin,Missing,0,---,---,---,Blank,P1
201026_MIA_067001.xms,Solvent Blank,2.536,Loganin,Missing,0,---,---,---,Blank,P1
201026_MIA_068.xms,Blank,2.536,Loganin,Missing,0,---,---,---,Blank,P1
201026_MIA_069.xms,0.05 mg/L stric_v13#1,2.536,Loganin,Missing,0,---,50,N/A,Calibration,P1
201026_MIA_070.xms,0.1 mg/L stric_v13#2,2.546,Loganin,Failed,1024,86.809,100,-13.191,Calibration,P1
201026_MIA_071.xms,0.25 mg/L stric_v13#3,2.545,Loganin,Failed,2280,240.013,250,-3.995,Calibration,P1
201026_MIA_072.xms,0.5 mg/L stric_v13#4,2.552,Loganin,Failed,4112,456.566,500,-8.687,Calibration,P1
201026_MIA_073.xms,1 mg/L stric_v13#5,2.544,Loganin,Failed,8401,1020.41,1000,2.041,Calibration,P1
201026_MIA_074.xms,2.5 mg/L stric_v13#6,2.549,Loganin,Failed,20656,2618.924,2500,4.757,Calibration,P1
201026_MIA_075.xms,5 mg/L stric_v13#7,2.521,Loganin,Failed,35463,4342.635,5000,-13.147,Calibration,P1
201026_MIA_076.xms,10 mg/L stric_v13#8,2.551,Loganin,Failed,107556,9870.221,10000,-1.298,Calibration,P1
201026_MIA_077.xms,25 mg/L stric_v13#9,2.534,Loganin,Failed,188298,23327.244,25000,-6.691,Calibration,P1
201026_MIA_078.xms,50 mg/L stric_v13#10,2.537,Loganin,Failed,588089,36490.492,50000,-27.019,Calibration,P1
201026_MIA_079.xms,Solvent Blank,2.536,Loganin,Missing,0,---,---,---,Blank,P1
201026_MIA_079001.xms,Solvent Blank,2.536,Loganin,Missing,0,---,---,---,Blank,P1
201026_MIA_079002.xms,Solvent Blank,2.536,Loganin,Missing,0,---,---,---,Blank,P1
201026_MIA_080.xms,ISY_CYC_P1_E1,2.545,Loganin,Failed,31490,4033.883,---,---,Analysis,P1
201026_MIA_081.xms,ISY_CYC_P1_E2,2.533,Loganin,Failed,847,N/A,---,---,Analysis,P1
201026_MIA_082.xms,ISY_CYC_P1_E3,2.536,Loganin,Missing,0,---,---,---,Analysis,P1
201026_MIA_083.xms,ISY_CYC_P1_E4,2.551,Loganin,Failed,19950,2929.937,---,---,Analysis,P1
201026_MIA_084.xms,ISY_CYC_P1_E5,2.53,Loganin,Failed,15641,2112.38,---,---,Analysis,P1
201026_MIA_085.xms,ISY_CYC_P1_E6,2.559,Loganin,Failed,33073,5469.612,---,---,Analysis,P1
201026_MIA_086.xms,ISY_CYC_P1_E7,2.546,Loganin,Failed,15190,2365.629,---,---,Analysis,P1
201026_MIA_087.xms,ISY_CYC_P1_E8,2.542,Loganin,Failed,28213,5007.065,---,---,Analysis,P1
201026_MIA_088.xms,ISY_CYC_P1_E9,2.544,Loganin,Failed,36154,5775.71,---,---,Analysis,P1
201026_MIA_089.xms,ISY_CYC_P1_E10,2.551,Loganin,Failed,2950,27.568,---,---,Analysis,P1
201026_MIA_090.xms,ISY_CYC_P1_E11,2.531,Loganin,Failed,11239,1522.115,---,---,Analysis,P1
201026_MIA_091.xms,ISY_CYC_P1_E12,2.549,Loganin,Failed,15736,1946.508,---,---,Analysis,P1
201026_MIA_092.xms,QC_mix_04,2.543,Loganin,Failed,42367,3408.147,1000,240.815,Verification,P1
201026_MIA_093.xms,ISY_CYC_P1_F1,2.548,Loganin,Failed,22944,2818.989,---,---,Analysis,P1
201026_MIA_094.xms,ISY_CYC_P1_F2,2.553,Loganin,Failed,7925,776.406,---,---,Analysis,P1
201026_MIA_095.xms,ISY_CYC_P1_F3,2.56,Loganin,Failed,30450,4380.604,---,---,Analysis,P1
201026_MIA_096.xms,ISY_CYC_P1_F4,2.546,Loganin,Failed,25275,3341.66,---,---,Analysis,P1
201026_MIA_097.xms,ISY_CYC_P1_F5,2.566,Loganin,Failed,35676,4545.103,---,---,Analysis,P1
201026_MIA_098.xms,ISY_CYC_P1_F6,2.557,Loganin,Failed,25137,3147.074,---,---,Analysis,P1
201026_MIA_099.xms,ISY_CYC_P1_F7,2.552,Loganin,Failed,40946,5353.724,---,---,Analysis,P1
201026_MIA_100.xms,ISY_CYC_P1_F8,2.571,Loganin,Failed,30889,4162.18,---,---,Analysis,P1
201026_MIA_101.xms,ISY_CYC_P1_F9,2.556,Loganin,Failed,41020,5622.603,---,---,Analysis,P1
201026_MIA_102.xms,ISY_CYC_P1_F10,2.536,Loganin,Missing,0,---,---,---,Analysis,P1
201026_MIA_103.xms,ISY_CYC_P1_F11,2.536,Loganin,Missing,0,---,---,---,Analysis,P1
201026_MIA_104.xms,ISY_CYC_P1_F12,2.536,Loganin,Missing,0,---,---,---,Analysis,P1
201026_MIA_105.xms,QC_mix_05,2.575,Loganin,Failed,45264,3649.407,1000,264.941,Verification,P1
201026_MIA_106.xms,ISY_CYC_P1_G1,2.564,Loganin,Failed,37728,4295.455,---,---,Analysis,P1
201026_MIA_107.xms,ISY_CYC_P1_G2,2.547,Loganin,Failed,29191,3579.427,---,---,Analysis,P1
201026_MIA_108.xms,ISY_CYC_P1_G3,2.572,Loganin,Failed,25362,3381.361,---,---,Analysis,P1
201026_MIA_109.xms,ISY_CYC_P1_G4,2.562,Loganin,Failed,17613,1724.018,---,---,Analysis,P1
201026_MIA_110.xms,ISY_CYC_P1_G5,2.542,Loganin,Failed,42726,5160.506,---,---,Analysis,P1
201026_MIA_111.xms,ISY_CYC_P1_G6,2.541,Loganin,Failed,47007,5844.422,---,---,Analysis,P1
201026_MIA_112.xms,ISY_CYC_P1_G7,2.553,Loganin,Failed,33129,3813.098,---,---,Analysis,P1
201026_MIA_113.xms,ISY_CYC_P1_G8,2.539,Loganin,Failed,49341,7282.003,---,---,Analysis,P1
201026_MIA_114.xms,ISY_CYC_P1_G9,2.543,Loganin,Failed,34898,4900.765,---,---,Analysis,P1
201026_MIA_115.xms,ISY_CYC_P1_G10,2.542,Loganin,Failed,21065,2431.415,---,---,Analysis,P1
201026_MIA_116.xms,ISY_CYC_P1_G11,2.551,Loganin,Failed,22485,2488.197,---,---,Analysis,P1
201026_MIA_117.xms,ISY_CYC_P1_G12,2.54,Loganin,Failed,17660,2522.538,---,---,Analysis,P1
201026_MIA_118.xms,QC_mix_06,2.562,Loganin,Failed,44818,3465.915,1000,246.592,Verification,P1
201026_MIA_119.xms,ISY_CYC_P1_H1,2.562,Loganin,Failed,30705,3576.579,---,---,Analysis,P1
201026_MIA_120.xms,ISY_CYC_P1_H2,2.579,Loganin,Failed,47983,6967.01,---,---,Analysis,P1
201026_MIA_121.xms,ISY_CYC_P1_H3,2.57,Loganin,Failed,39972,5565.325,---,---,Analysis,P1
201026_MIA_122.xms,ISY_CYC_P1_H4,2.578,Loganin,Failed,19052,2512.964,---,---,Analysis,P1
201026_MIA_123.xms,ISY_CYC_P1_H5,2.569,Loganin,Failed,73863,11068.69,---,---,Analysis,P1
201026_MIA_124.xms,ISY_CYC_P1_H6,2.566,Loganin,Failed,43038,4111.396,---,---,Analysis,P1
201026_MIA_125.xms,ISY_CYC_P1_H7,2.563,Loganin,Failed,48501,5631.242,---,---,Analysis,P1
201026_MIA_126.xms,ISY_CYC_P1_H8,2.564,Loganin,Failed,39929,4200.14,---,---,Analysis,P1
201026_MIA_127.xms,ISY_CYC_P1_H9,2.536,Loganin,Missing,0,---,---,---,Analysis,P1
201026_MIA_128.xms,ISY_CYC_P1_H10,2.542,Loganin,Failed,4239,105.011,---,---,Analysis,P1
201026_MIA_129.xms,ISY_CYC_P1_H11,2.536,Loganin,Missing,0,---,---,---,Analysis,P1
201026_MIA_130.xms,ISY_CYC_P1_H12,2.536,Loganin,Missing,0,---,---,---,Analysis,P1
201026_MIA_131.xms,Solvent Blank,2.565,Loganin,Failed,4843,98.365,---,---,Blank,P1
201026_MIA_131001.xms,Solvent Blank,2.536,Loganin,Missing,0,---,---,---,Blank,P1
201026_MIA_132.xms,Blank,2.536,Loganin,Missing,0,---,---,---,Blank,P1
201026_MIA_133.xms,0.05 mg/L stric_v13#1,2.536,Loganin,Missing,0,---,50,N/A,Calibration,P1
201026_MIA_134.xms,0.1 mg/L stric_v13#2,2.561,Loganin,Failed,1140,94.131,100,-5.869,Calibration,P1
201026_MIA_135.xms,0.25 mg/L stric_v13#3,2.553,Loganin,Failed,2808,263.671,250,5.469,Calibration,P1
201026_MIA_136.xms,0.5 mg/L stric_v13#4,2.547,Loganin,Failed,4417,494.104,500,-1.179,Calibration,P1
201026_MIA_137.xms,1 mg/L stric_v13#5,2.559,Loganin,Failed,10445,1027.85,1000,2.785,Calibration,P1
201026_MIA_138.xms,2.5 mg/L stric_v13#6,2.537,Loganin,Failed,29923,2439.846,2500,-2.406,Calibration,P1
201026_MIA_139.xms,5 mg/L stric_v13#7,2.575,Loganin,Failed,57077,6025.952,5000,20.519,Calibration,P1
201026_MIA_140.xms,10 mg/L stric_v13#8,2.588,Loganin,Failed,122777,10208.98,10000,2.09,Calibration,P1
201026_MIA_141.xms,25 mg/L stric_v13#9,2.523,Loganin,Failed,758,42.321,25000,-99.831,Calibration,P1
201026_MIA_142.xms,50 mg/L stric_v13#10,2.528,Loganin,Failed,2156,109.268,50000,-99.781,Calibration,P1
201026_MIA_143.xms,Solvent Blank,2.57,Loganin,Failed,1648,465.968,---,---,Blank,P1
201026_MIA_143001.xms,Solvent Blank,2.545,Loganin,Failed,2410,334.242,---,---,Blank,P1
201026_MIA_143002.xms,Solvent Blank,2.565,Loganin,Failed,1031,320.944,---,---,Blank,P1
201026_MIA_001.xms,Solvent Blank,2.828,Secologanin,Missing,0,---,---,---,Blank,P1
201026_MIA_001001.xms,Solvent Blank,2.828,Secologanin,Missing,0,---,---,---,Blank,P1
201026_MIA_002.xms,QC_mix_00,2.867,Secologanin,Failed,17920,133.061,---,---,Analysis,P1
201026_MIA_003.xms,Solvent Blank,2.828,Secologanin,Missing,0,---,---,---,Blank,P1
201026_MIA_003001.xms,Solvent Blank,2.828,Secologanin,Missing,0,---,---,---,Blank,P1
201026_MIA_004.xms,Blank,2.828,Secologanin,Missing,0,---,---,---,Blank,P1
201026_MIA_005.xms,0.05 mg/L stric_v13#1,2.864,Secologanin,Identified,5909,51.471,50,2.941,Calibration,P1
201026_MIA_006.xms,0.1 mg/L stric_v13#2,2.858,Secologanin,Failed,20530,83.954,100,-16.046,Calibration,P1
201026_MIA_007.xms,0.25 mg/L stric_v13#3,2.854,Secologanin,Failed,31154,210.101,250,-15.959,Calibration,P1
201026_MIA_008.xms,0.5 mg/L stric_v13#4,2.832,Secologanin,Failed,67306,436.175,500,-12.765,Calibration,P1
201026_MIA_009.xms,1 mg/L stric_v13#5,2.835,Secologanin,Failed,141029,948.633,1000,-5.137,Calibration,P1
201026_MIA_010.xms,2.5 mg/L stric_v13#6,2.835,Secologanin,Failed,437649,3066.6,2500,22.664,Calibration,P1
201026_MIA_011.xms,5 mg/L stric_v13#7,2.823,Secologanin,Failed,1.22E+06,8131.341,5000,62.627,Calibration,P1
201026_MIA_012.xms,10 mg/L stric_v13#8,2.835,Secologanin,Failed,2.33E+06,15262.471,10000,52.625,Calibration,P1
201026_MIA_013.xms,25 mg/L stric_v13#9,2.827,Secologanin,Failed,5.69E+06,29413.934,25000,17.656,Calibration,P1
201026_MIA_014.xms,50 mg/L stric_v13#10,2.83,Secologanin,Failed,1.21E+07,58176.242,50000,16.352,Calibration,P1
201026_MIA_015.xms,Solvent Blank,2.832,Secologanin,Failed,5129,12676.084,---,---,Blank,P1
201026_MIA_015001.xms,Solvent Blank,2.844,Secologanin,Identified,1949,2417.297,---,---,Blank,P1
